x,y,n_cattle,n_sheep,status,status_being_culled
16.34792918,14.10675409,500,0,0,FALSE
11.17575813,-0.566989076,500,0,0,FALSE
22.74157396,-0.755013547,500,0,0,FALSE
-0.99596084,19.09783651,500,0,0,FALSE
26.56824655,7.474247197,500,0,0,FALSE
26.84646453,21.02335822,500,0,0,FALSE
33.70395294,9.132651377,500,0,0,FALSE
2.885038011,23.38891798,500,0,0,FALSE
-0.669964074,5.198289949,500,0,0,FALSE
21.6144652,32.88029959,500,0,0,FALSE
11.60104255,-3.158439272,500,0,0,FALSE
22.11820363,6.932057422,500,0,0,FALSE
9.682534172,21.83196359,500,0,0,FALSE
19.66540031,-2.681094022,500,0,0,FALSE
25.70177569,18.0178192,500,0,0,FALSE
19.8142265,1.50213718,500,0,0,FALSE
19.4421088,-2.381477535,500,0,0,FALSE
1.799478859,7.546172246,500,0,0,FALSE
29.54638109,27.08344758,500,0,0,FALSE
27.65844766,22.93528248,500,0,0,FALSE
15.02072805,17.14510132,500,0,0,FALSE
32.12827307,14.29006062,500,0,0,FALSE
14.77580849,7.084853407,500,0,0,FALSE
13.83600386,20.63592625,500,0,0,FALSE
17.20760194,9.047609796,500,0,0,FALSE
22.16605041,19.3629069,500,0,0,FALSE
2.305582826,26.3116214,500,0,0,FALSE
34.70117,12.66219921,500,0,0,FALSE
21.55972089,13.86791837,500,0,0,FALSE
0.744570287,1.946777727,500,0,0,FALSE
2.848536972,15.34957886,500,0,0,FALSE
14.51732194,13.46869315,500,0,0,FALSE
24.39130052,24.24105263,500,0,0,FALSE
13.94635658,17.00828021,500,0,0,FALSE
3.349487512,27.50636013,500,0,0,FALSE
24.6436408,2.79505455,500,0,0,FALSE
22.05474323,30.40955631,500,0,0,FALSE
-2.474099312,5.5756556,500,0,0,FALSE
-1.740714108,7.293592218,500,0,0,FALSE
23.0076007,12.17235235,500,0,0,FALSE
9.764927262,11.39211334,500,0,0,FALSE
15.98323411,20.1617375,500,0,0,FALSE
15.95712801,6.951132173,500,0,0,FALSE
19.73029781,20.67110643,500,0,0,FALSE
13.63203723,22.03319384,500,0,0,FALSE
18.92805085,21.16353429,500,0,0,FALSE
9.944758616,3.123832387,500,0,0,FALSE
32.86092084,20.98096262,500,0,0,FALSE
13.81701058,26.9789322,500,0,0,FALSE
23.61178569,23.4761917,500,0,0,FALSE
16.55199121,26.53194868,500,0,0,FALSE
9.357902485,16.63074376,500,0,0,FALSE
17.76344168,2.371411382,500,0,0,FALSE
6.01095937,6.137907158,500,0,0,FALSE
11.43299451,-3.904305498,500,0,0,FALSE
19.37606214,22.31590724,500,0,0,FALSE
14.80027888,22.86467476,500,0,0,FALSE
8.422986154,25.23150255,500,0,0,FALSE
13.31926815,-1.396707071,500,0,0,FALSE
14.00904796,6.538211672,500,0,0,FALSE
15.31484005,13.81238729,500,0,0,FALSE
17.3066674,20.76436718,500,0,0,FALSE
16.97663881,3.750885017,500,0,0,FALSE
-1.540661641,7.100522533,500,0,0,FALSE
-1.427785248,13.86671183,500,0,0,FALSE
19.30887492,29.99108978,500,0,0,FALSE
22.69156701,-0.41185562,500,0,0,FALSE
0.896819198,11.01443232,500,0,0,FALSE
0.500849739,12.37217314,500,0,0,FALSE
15.0060316,33.25439233,500,0,0,FALSE
29.91569812,5.121566116,500,0,0,FALSE
17.29239716,-0.843347808,500,0,0,FALSE
14.27039803,-3.140995991,500,0,0,FALSE
12.82046238,14.79665804,500,0,0,FALSE
1.963683555,8.97276062,500,0,0,FALSE
10.11565312,2.261977583,500,0,0,FALSE
9.951883269,34.17595651,500,0,0,FALSE
16.46899106,-0.950470838,500,0,0,FALSE
29.33189658,23.91708045,500,0,0,FALSE
32.00093507,23.53847762,500,0,0,FALSE
1.997957502,28.82590087,500,0,0,FALSE
32.14515726,20.44394144,500,0,0,FALSE
7.14221347,17.59068606,500,0,0,FALSE
26.84446228,24.78466551,500,0,0,FALSE
25.11140835,18.43344901,500,0,0,FALSE
3.028822028,21.34657895,500,0,0,FALSE
3.269453897,29.1150979,500,0,0,FALSE
14.14284665,10.82028182,500,0,0,FALSE
18.39510468,6.330624816,500,0,0,FALSE
11.23763119,22.17277185,500,0,0,FALSE
32.54386052,14.21924496,500,0,0,FALSE
4.321661161,22.65033702,500,0,0,FALSE
21.15395208,4.983775561,500,0,0,FALSE
25.30740169,11.38074073,500,0,0,FALSE
2.003657059,9.233358961,500,0,0,FALSE
23.00998097,6.079902325,500,0,0,FALSE
23.42177796,33.02557621,500,0,0,FALSE
6.646863839,5.545465617,500,0,0,FALSE
28.37644059,7.522772964,500,0,0,FALSE
17.18594087,20.3347104,500,0,0,FALSE
24.30071603,22.76236088,500,0,0,FALSE
12.15158529,34.54725832,500,0,0,FALSE
4.693514091,6.230849852,500,0,0,FALSE
-0.513340811,14.45841192,500,0,0,FALSE
5.513314918,27.07897837,500,0,0,FALSE
-2.332513028,24.11333397,500,0,0,FALSE
5.571703917,5.649249906,500,0,0,FALSE
23.11667644,13.78633695,500,0,0,FALSE
29.84517112,24.38139382,500,0,0,FALSE
17.97876742,17.64401896,500,0,0,FALSE
1.897872181,17.84483152,500,0,0,FALSE
5.389386987,26.59514565,500,0,0,FALSE
26.14163384,1.485597976,500,0,0,FALSE
19.69104868,-1.971028492,500,0,0,FALSE
10.25651138,23.1450459,500,0,0,FALSE
15.96229995,-0.933114204,500,0,0,FALSE
14.77288739,9.868564384,500,0,0,FALSE
-3.81131644,12.59913269,500,0,0,FALSE
-2.968580693,10.36126734,500,0,0,FALSE
5.403316442,-0.194341792,500,0,0,FALSE
16.91997251,12.67807772,500,0,0,FALSE
17.90405979,24.18856647,500,0,0,FALSE
25.53138884,28.59958077,500,0,0,FALSE
7.425647595,-0.20802052,500,0,0,FALSE
17.01036769,4.246027865,500,0,0,FALSE
22.81431666,17.08009007,500,0,0,FALSE
19.73495484,-1.669439213,500,0,0,FALSE
4.673415875,16.28844153,500,0,0,FALSE
20.8165969,3.224395412,500,0,0,FALSE
3.174577306,5.304462981,500,0,0,FALSE
24.06822931,28.68998817,500,0,0,FALSE
24.74512136,31.58886132,500,0,0,FALSE
16.29224118,2.861145732,500,0,0,FALSE
7.579787423,16.46188239,500,0,0,FALSE
31.65760077,4.236301012,500,0,0,FALSE
18.61859838,25.99226593,500,0,0,FALSE
1.884853922,19.84285744,500,0,0,FALSE
10.06176344,-3.309292279,500,0,0,FALSE
8.924614699,32.66605696,500,0,0,FALSE
12.69611177,9.391872923,500,0,0,FALSE
18.92732245,30.49926076,500,0,0,FALSE
3.578520451,7.5126954,500,0,0,FALSE
24.1720859,5.663445399,500,0,0,FALSE
24.63740376,11.08048888,500,0,0,FALSE
22.81524911,3.075433875,500,0,0,FALSE
6.626362759,23.91396981,500,0,0,FALSE
3.083798536,23.74934302,500,0,0,FALSE
29.6217365,11.31738325,500,0,0,FALSE
25.1706079,-0.819561491,500,0,0,FALSE
12.38419051,12.16598648,500,0,0,FALSE
27.89335599,23.65347201,500,0,0,FALSE
23.40381677,-2.914239855,500,0,0,FALSE
1.16995765,3.375951462,500,0,0,FALSE
18.43980621,-0.65994913,500,0,0,FALSE
6.624511319,11.45945725,500,0,0,FALSE
24.06492383,21.70771146,500,0,0,FALSE
-0.654334736,10.87725643,500,0,0,FALSE
14.18351186,3.856976582,500,0,0,FALSE
13.25275328,12.84808755,500,0,0,FALSE
1.979551528,29.34237787,500,0,0,FALSE
4.841518917,30.72349395,500,0,0,FALSE
-1.359500289,7.501508753,500,0,0,FALSE
6.724079171,22.59551694,500,0,0,FALSE
18.6216527,26.26499523,500,0,0,FALSE
18.37098743,8.303697989,500,0,0,FALSE
32.70387018,9.858498523,500,0,0,FALSE
16.79296626,-0.87560628,500,0,0,FALSE
21.01050083,-1.236058684,500,0,0,FALSE
23.64263241,20.87649353,500,0,0,FALSE
7.54969096,0.011212716,500,0,0,FALSE
5.52510771,-1.746998016,500,0,0,FALSE
14.34344406,-1.463619256,500,0,0,FALSE
23.42957788,13.81888254,500,0,0,FALSE
15.78039791,28.75115467,500,0,0,FALSE
11.0979368,19.91035178,500,0,0,FALSE
-2.090070825,12.73988327,500,0,0,FALSE
4.214111353,18.71595318,500,0,0,FALSE
8.055895744,33.2463571,500,0,0,FALSE
9.736741889,2.191068232,500,0,0,FALSE
8.786209383,-0.613145169,500,0,0,FALSE
6.900404577,21.45362604,500,0,0,FALSE
17.55965355,27.86366379,500,0,0,FALSE
6.776789262,7.60358024,500,0,0,FALSE
0.36636008,24.1261154,500,0,0,FALSE
10.40194304,8.92381088,500,0,0,FALSE
18.63294596,2.288558819,500,0,0,FALSE
13.17768062,31.51092773,500,0,0,FALSE
20.99028592,17.93366524,500,0,0,FALSE
5.8406121,18.56886389,500,0,0,FALSE
12.16529452,5.951849925,500,0,0,FALSE
25.84613518,16.74856307,500,0,0,FALSE
32.61291402,21.88884811,500,0,0,FALSE
9.296370453,32.51948997,500,0,0,FALSE
8.309309335,21.08839756,500,0,0,FALSE
19.75582664,17.04472277,500,0,0,FALSE
10.45579727,3.272760867,500,0,0,FALSE
-0.256627607,27.06318679,500,0,0,FALSE
4.868094133,24.00877077,500,0,0,FALSE
28.77470845,26.93846994,500,0,0,FALSE
-3.46508797,11.22333686,500,0,0,FALSE
5.269436115,18.14669833,500,0,0,FALSE
25.0174728,26.66861682,500,0,0,FALSE
16.91672673,4.536345852,500,0,0,FALSE
14.8221299,33.47752649,500,0,0,FALSE
3.978319865,27.76644483,500,0,0,FALSE
22.94891757,27.18985731,500,0,0,FALSE
16.08751924,13.8151316,500,0,0,FALSE
10.03687841,20.56633353,500,0,0,FALSE
17.04651736,1.229887924,500,0,0,FALSE
22.27130373,5.010648857,500,0,0,FALSE
18.49217869,8.084417477,500,0,0,FALSE
9.258526288,25.9602801,500,0,0,FALSE
26.68009559,15.74271041,500,0,0,FALSE
32.2985661,7.248019193,500,0,0,FALSE
-0.919848725,16.02963922,500,0,0,FALSE
18.42685829,32.57742402,500,0,0,FALSE
8.236939249,28.84587771,500,0,0,FALSE
14.98690584,4.772970961,500,0,0,FALSE
19.97332592,20.36668376,500,0,0,FALSE
5.787384122,11.98455324,500,0,0,FALSE
16.73242818,6.64624755,500,0,0,FALSE
33.32144816,12.86587084,500,0,0,FALSE
6.631694095,8.580066985,500,0,0,FALSE
13.62469958,24.71696328,500,0,0,FALSE
7.267460224,24.38718442,500,0,0,FALSE
14.62291394,0.065983481,500,0,0,FALSE
17.10637239,3.924699696,500,0,0,FALSE
14.15604842,24.11596035,500,0,0,FALSE
0.629239274,12.19337567,500,0,0,FALSE
7.67245888,7.145379327,500,0,0,FALSE
9.772746541,8.398614226,500,0,0,FALSE
22.09792277,-1.93351425,500,0,0,FALSE
16.18083491,9.700302688,500,0,0,FALSE
20.49475711,29.65374361,500,0,0,FALSE
31.68493503,19.55536915,500,0,0,FALSE
31.02607711,11.37658407,500,0,0,FALSE
3.739540711,10.42563629,500,0,0,FALSE
7.383357095,29.98360808,500,0,0,FALSE
7.185808065,25.40618388,500,0,0,FALSE
11.80742931,10.19833598,500,0,0,FALSE
8.332184711,0.349308356,500,0,0,FALSE
21.90886983,17.30159971,500,0,0,FALSE
31.78199331,7.873593858,500,0,0,FALSE
12.58205694,5.141304931,500,0,0,FALSE
8.127984972,7.29236327,500,0,0,FALSE
15.49945136,1.692116359,500,0,0,FALSE
20.20832714,22.01084267,500,0,0,FALSE
26.81212928,3.863250966,500,0,0,FALSE
8.974506605,22.11795977,500,0,0,FALSE
33.97877421,20.39574328,500,0,0,FALSE
15.66652259,3.351486809,500,0,0,FALSE
12.25908036,18.08435412,500,0,0,FALSE
17.21467368,2.220981589,500,0,0,FALSE
0.294975672,25.84357702,500,0,0,FALSE
10.46799025,11.68072648,500,0,0,FALSE
-0.920697724,6.8934625,500,0,0,FALSE
21.97038417,17.04052485,500,0,0,FALSE
-1.666744925,21.80704198,500,0,0,FALSE
1.377920096,1.418077068,500,0,0,FALSE
15.52869866,31.60446753,500,0,0,FALSE
28.64308509,4.859924834,500,0,0,FALSE
25.50348666,4.741564539,500,0,0,FALSE
23.47356722,17.21678706,500,0,0,FALSE
-4.532829827,13.02010687,500,0,0,FALSE
0.515508505,8.655349065,500,0,0,FALSE
11.61700361,29.97365143,500,0,0,FALSE
-2.800118815,12.35156573,500,0,0,FALSE
11.07704328,-0.121749581,500,0,0,FALSE
-0.540767101,9.473999986,500,0,0,FALSE
8.759706817,3.36552592,500,0,0,FALSE
29.56310799,8.116597918,500,0,0,FALSE
6.941464206,-0.594405511,500,0,0,FALSE
15.7820449,6.204120665,500,0,0,FALSE
26.16735083,21.12279826,500,0,0,FALSE
14.56096086,13.45697734,500,0,0,FALSE
6.230230264,25.73071755,500,0,0,FALSE
6.503089997,19.44106059,500,0,0,FALSE
25.90863788,2.531789732,500,0,0,FALSE
19.77351867,31.35436007,500,0,0,FALSE
19.15809787,2.422054736,500,0,0,FALSE
3.643799304,29.71075459,500,0,0,FALSE
20.48586757,32.91537275,500,0,0,FALSE
4.09884997,6.494505849,500,0,0,FALSE
20.31505846,10.56943364,500,0,0,FALSE
21.64465715,21.37958967,500,0,0,FALSE
1.512084282,14.6167654,500,0,0,FALSE
15.10049244,2.857535193,500,0,0,FALSE
5.925506317,32.30440748,500,0,0,FALSE
3.800777663,0.755274196,500,0,0,FALSE
25.02458595,11.39660803,500,0,0,FALSE
14.65813219,5.281147254,500,0,0,FALSE
22.98356323,7.674009563,500,0,0,FALSE
23.7237864,27.56727676,500,0,0,FALSE
12.56106217,0.27163238,500,0,0,FALSE
10.21671918,30.01522216,500,0,0,FALSE
28.39147465,11.86366562,500,0,0,FALSE
22.2627531,12.45491565,500,0,0,FALSE
-0.555667089,13.09291635,500,0,0,FALSE
13.36621125,1.599050799,500,0,0,FALSE
24.41557362,22.41802442,500,0,0,FALSE
25.5573739,4.789514407,500,0,0,FALSE
25.04103467,21.91303939,500,0,0,FALSE
30.28290178,19.21621917,500,0,0,FALSE
31.35709805,22.44623131,500,0,0,FALSE
11.34358103,9.820725008,500,0,0,FALSE
24.6062446,23.12402773,500,0,0,FALSE
12.67918363,0.974972114,500,0,0,FALSE
7.742562988,25.64780485,500,0,0,FALSE
23.65063991,5.510317616,500,0,0,FALSE
32.76438829,13.2440429,500,0,0,FALSE
13.85156936,2.801943825,500,0,0,FALSE
19.39819933,9.370009977,500,0,0,FALSE
-4.344275141,14.25546954,500,0,0,FALSE
0.559088234,17.95517052,500,0,0,FALSE
4.034391283,20.16791875,500,0,0,FALSE
-2.369524711,5.661919973,500,0,0,FALSE
24.34603506,-0.998225245,500,0,0,FALSE
23.63473657,1.765915364,500,0,0,FALSE
-2.741707777,9.463393931,500,0,0,FALSE
16.10461548,33.26189634,500,0,0,FALSE
12.52772958,0.784317103,500,0,0,FALSE
26.9887157,8.906891851,500,0,0,FALSE
5.606758806,1.829100095,500,0,0,FALSE
30.0836887,16.56085654,500,0,0,FALSE
11.79090422,9.134793029,500,0,0,FALSE
30.90493361,3.423200215,500,0,0,FALSE
18.89945064,8.362540806,500,0,0,FALSE
26.88253377,28.25442032,500,0,0,FALSE
10.03580066,10.70713289,500,0,0,FALSE
-0.066563495,6.276225686,500,0,0,FALSE
6.326241567,7.781878892,500,0,0,FALSE
-3.613225753,16.60782342,500,0,0,FALSE
20.53619608,5.38268681,500,0,0,FALSE
-0.627414459,14.20824955,500,0,0,FALSE
5.489564752,7.979270078,500,0,0,FALSE
25.77704513,8.765703285,500,0,0,FALSE
-3.088843902,9.264423441,500,0,0,FALSE
4.802248031,0.867040424,500,0,0,FALSE
30.16284149,7.960898402,500,0,0,FALSE
25.62889412,22.46655862,500,0,0,FALSE
26.29823246,3.025716266,500,0,0,FALSE
20.15354241,21.68637142,500,0,0,FALSE
33.26850623,18.49015431,500,0,0,FALSE
8.740203202,3.940051946,500,0,0,FALSE
0.539244199,2.877409498,500,0,0,FALSE
-1.082542904,5.675621837,500,0,0,FALSE
24.71491975,-0.715407616,500,0,0,FALSE
30.45213796,9.741145772,500,0,0,FALSE
1.127179934,27.39097047,500,0,0,FALSE
14.02634432,22.50764324,500,0,0,FALSE
1.634595537,17.61845272,500,0,0,FALSE
26.94110597,24.44096863,500,0,0,FALSE
26.18985372,18.92944719,500,0,0,FALSE
12.49465472,6.764229848,500,0,0,FALSE
25.49053048,0.665751967,500,0,0,FALSE
31.91247923,24.32998063,500,0,0,FALSE
22.3774186,4.132210719,500,0,0,FALSE
2.675593142,14.34553636,500,0,0,FALSE
17.74634803,22.71148602,500,0,0,FALSE
17.44690455,-1.81276005,500,0,0,FALSE
-2.920101395,8.062944741,500,0,0,FALSE
10.3474119,25.95843365,500,0,0,FALSE
-0.253799203,6.566590714,500,0,0,FALSE
11.76459746,10.77519314,500,0,0,FALSE
13.46115403,24.35576176,500,0,0,FALSE
10.76267093,10.51293448,500,0,0,FALSE
31.10088395,10.8657541,500,0,0,FALSE
8.48038191,6.195940447,500,0,0,FALSE
0.24420146,15.87710193,500,0,0,FALSE
7.408428764,30.07761384,500,0,0,FALSE
-1.500966991,4.574437914,500,0,0,FALSE
12.4251147,12.39978446,500,0,0,FALSE
10.20276385,16.11974357,500,0,0,FALSE
33.52823823,10.2971964,500,0,0,FALSE
11.80546468,12.90400539,500,0,0,FALSE
22.80841047,29.55236215,500,0,0,FALSE
13.08693106,15.8874103,500,0,0,FALSE
8.518163173,11.53604981,500,0,0,FALSE
5.527149738,25.73977244,500,0,0,FALSE
20.5728507,7.734725601,500,0,0,FALSE
13.44179683,34.04445845,500,0,0,FALSE
7.509347386,7.729963107,500,0,0,FALSE
31.31505774,8.857911549,500,0,0,FALSE
13.76904517,5.513666249,500,0,0,FALSE
15.31449985,31.8915699,500,0,0,FALSE
10.91632565,25.96573779,500,0,0,FALSE
22.99147568,7.761542621,500,0,0,FALSE
4.605916346,8.153141671,500,0,0,FALSE
23.14777603,8.506659205,500,0,0,FALSE
10.07059372,26.05160079,500,0,0,FALSE
15.80856292,3.275919534,500,0,0,FALSE
3.494817612,30.22811624,500,0,0,FALSE
-4.321554737,18.7004697,500,0,0,FALSE
16.91132248,25.05985147,500,0,0,FALSE
2.308913591,16.02107515,500,0,0,FALSE
3.792524095,15.75864557,500,0,0,FALSE
23.88379807,3.236149307,500,0,0,FALSE
21.02149583,16.98989569,500,0,0,FALSE
14.22271517,7.483408001,500,0,0,FALSE
29.65275033,7.843795372,500,0,0,FALSE
2.201450133,15.32877129,500,0,0,FALSE
8.261643806,18.18272787,500,0,0,FALSE
34.85656244,13.90119699,500,0,0,FALSE
3.978566073,25.33408655,500,0,0,FALSE
16.98139189,15.17303159,500,0,0,FALSE
2.31648786,19.39844696,500,0,0,FALSE
18.62410503,-2.497957676,500,0,0,FALSE
15.77398654,3.632066416,500,0,0,FALSE
32.75848981,20.23844518,500,0,0,FALSE
31.97320205,8.434112811,500,0,0,FALSE
21.1196956,21.06122588,500,0,0,FALSE
20.53731374,32.36752649,500,0,0,FALSE
31.89547605,24.0065278,500,0,0,FALSE
6.094850944,-1.714630919,500,0,0,FALSE
23.20483575,15.01799274,500,0,0,FALSE
18.91006007,13.67342475,500,0,0,FALSE
13.330059,32.26876367,500,0,0,FALSE
17.26723465,0.932798662,500,0,0,FALSE
3.673579541,2.943400639,500,0,0,FALSE
30.33563637,24.97198959,500,0,0,FALSE
3.258614053,12.46654268,500,0,0,FALSE
26.51262467,31.1178287,500,0,0,FALSE
23.63628958,32.40431858,500,0,0,FALSE
0.452400893,22.0274465,500,0,0,FALSE
9.814362719,21.40890832,500,0,0,FALSE
29.60180751,10.81639582,500,0,0,FALSE
-2.607998603,10.67852732,500,0,0,FALSE
0.753672495,13.24606568,500,0,0,FALSE
3.49271716,10.04299211,500,0,0,FALSE
5.956298325,3.466353159,500,0,0,FALSE
2.074364657,3.869243689,500,0,0,FALSE
19.42104196,33.69772009,500,0,0,FALSE
18.88204569,10.18912655,500,0,0,FALSE
7.495726911,22.1243635,500,0,0,FALSE
-1.432972649,3.834403561,500,0,0,FALSE
9.410367926,3.596345555,500,0,0,FALSE
6.713815864,31.43128693,500,0,0,FALSE
4.107091441,15.42821074,500,0,0,FALSE
2.316386865,5.756655321,500,0,0,FALSE
33.95967371,12.38320274,500,0,0,FALSE
-0.589751604,16.01883211,500,0,0,FALSE
17.26222195,31.5617548,500,0,0,FALSE
16.35973032,16.39170199,500,0,0,FALSE
22.35002909,4.341966164,500,0,0,FALSE
0.538388249,7.758789129,500,0,0,FALSE
17.64520986,-2.755412783,500,0,0,FALSE
10.82155644,3.124265018,500,0,0,FALSE
8.704417775,28.0073782,500,0,0,FALSE
28.1604549,2.555190634,500,0,0,FALSE
14.7734637,14.75644512,500,0,0,FALSE
4.509351544,4.7142687,500,0,0,FALSE
4.63332051,20.66906937,500,0,0,FALSE
10.64330845,13.0923262,500,0,0,FALSE
23.9833564,12.26454305,500,0,0,FALSE
22.13733006,17.15023484,500,0,0,FALSE
6.777462779,26.32327909,500,0,0,FALSE
32.21829472,5.305718452,500,0,0,FALSE
29.95242733,8.107045139,500,0,0,FALSE
22.13482788,4.186834583,500,0,0,FALSE
3.088261434,5.883280222,500,0,0,FALSE
19.07005844,6.417360795,500,0,0,FALSE
8.985308756,13.49659613,500,0,0,FALSE
-4.375360025,17.72851951,500,0,0,FALSE
29.17517183,2.65954253,500,0,0,FALSE
16.07329023,18.13077588,500,0,0,FALSE
18.20084579,29.68016833,500,0,0,FALSE
16.26087597,27.79418243,500,0,0,FALSE
23.23355287,1.699730544,500,0,0,FALSE
3.886428801,27.95553024,500,0,0,FALSE
24.72157111,4.565606984,500,0,0,FALSE
4.267017944,20.39691884,500,0,0,FALSE
13.77765971,26.75650285,500,0,0,FALSE
19.93428095,17.78532879,500,0,0,FALSE
17.51076779,2.57288878,500,0,0,FALSE
21.9836612,2.395764757,500,0,0,FALSE
-4.770111195,15.62865646,500,0,0,FALSE
5.923802708,30.38394401,500,0,0,FALSE
20.89673565,31.64750926,500,0,0,FALSE
24.10867055,7.489836666,500,0,0,FALSE
26.03185414,29.86648571,500,0,0,FALSE
19.92212331,28.68610005,500,0,0,FALSE
22.63971607,27.45490151,500,0,0,FALSE
-0.957917109,12.86882029,500,0,0,FALSE
21.58897689,0.745394604,500,0,0,FALSE
12.54818707,4.652662265,500,0,0,FALSE
15.44323043,11.3169969,500,0,0,FALSE
30.46692158,7.913726881,500,0,0,FALSE
17.93950715,32.71356808,500,0,0,FALSE
-2.503305126,18.59299372,500,0,0,FALSE
13.62230351,23.56790653,500,0,0,FALSE
18.48525233,15.32453752,500,0,0,FALSE
18.39705605,-0.037458935,500,0,0,FALSE
13.22715946,2.543633665,500,0,0,FALSE
1.096541819,13.1016625,500,0,0,FALSE
14.90914134,21.4534078,500,0,0,FALSE
14.09079068,8.744719187,500,0,0,FALSE
21.79998827,33.52749604,500,0,0,FALSE
24.65330733,2.649837502,500,0,0,FALSE
5.36802767,15.82930206,500,0,0,FALSE
11.15624176,30.81221143,500,0,0,FALSE
26.07714764,15.10092391,500,0,0,FALSE
11.83507111,-2.899908692,500,0,0,FALSE
10.06216476,0.540574267,500,0,0,FALSE
30.44216178,3.430425397,500,0,0,FALSE
12.93388979,3.259502456,500,0,0,FALSE
12.86422676,23.81717436,500,0,0,FALSE
23.93243611,-0.398626255,500,0,0,FALSE
25.83019066,10.25523188,500,0,0,FALSE
26.07501741,0.672434554,500,0,0,FALSE
-0.476071077,9.183249987,500,0,0,FALSE
19.18457783,22.94321828,500,0,0,FALSE
11.61469686,4.195145034,500,0,0,FALSE
19.90961422,25.72699335,500,0,0,FALSE
-0.490280583,25.31840846,500,0,0,FALSE
6.48721432,10.49069947,500,0,0,FALSE
20.92758789,12.10653701,500,0,0,FALSE
16.75366976,21.7522446,500,0,0,FALSE
11.25501503,5.955089648,500,0,0,FALSE
10.45975106,16.77852701,500,0,0,FALSE
-3.848340308,13.85591706,500,0,0,FALSE
26.04018999,20.95903088,500,0,0,FALSE
1.008183896,26.22647574,500,0,0,FALSE
5.861981976,10.62300922,500,0,0,FALSE
13.13673145,27.68541712,500,0,0,FALSE
27.15298937,27.75363619,500,0,0,FALSE
26.93016163,5.685223404,500,0,0,FALSE
20.3125175,16.99342415,500,0,0,FALSE
20.00545355,25.65463779,500,0,0,FALSE
22.86651952,30.79726303,500,0,0,FALSE
14.9888077,12.51401683,500,0,0,FALSE
23.02397752,14.59045621,500,0,0,FALSE
16.78315214,13.92216456,500,0,0,FALSE
18.26762462,17.2631631,500,0,0,FALSE
17.02286299,17.36617696,500,0,0,FALSE
9.284762053,21.88532899,500,0,0,FALSE
12.60745282,31.38769249,500,0,0,FALSE
6.214626486,12.5247873,500,0,0,FALSE
16.69527449,25.08593283,500,0,0,FALSE
26.91006612,17.14015104,500,0,0,FALSE
20.64510747,14.6652512,500,0,0,FALSE
20.84424713,2.434044184,500,0,0,FALSE
21.15724906,6.089920925,500,0,0,FALSE
21.13686433,18.33345832,500,0,0,FALSE
2.437804657,20.55093587,500,0,0,FALSE
20.32684157,12.07490967,500,0,0,FALSE
23.19798734,8.741814102,500,0,0,FALSE
10.54128239,27.38470312,500,0,0,FALSE
9.67064211,-1.547948832,500,0,0,FALSE
-2.824492052,16.89144832,500,0,0,FALSE
19.67958884,-2.723380346,500,0,0,FALSE
6.154255739,13.40956894,500,0,0,FALSE
-3.54578256,9.915785578,500,0,0,FALSE
28.04497936,27.30623056,500,0,0,FALSE
4.904539725,10.35427543,500,0,0,FALSE
20.2369598,13.40027303,500,0,0,FALSE
6.972427954,32.76259516,500,0,0,FALSE
25.87677538,30.26377946,500,0,0,FALSE
7.55588748,1.770448816,500,0,0,FALSE
22.20916244,0.208315609,500,0,0,FALSE
20.17467462,22.91665432,500,0,0,FALSE
31.43858847,6.429464297,500,0,0,FALSE
27.77802692,10.06845083,500,0,0,FALSE
10.05882145,3.160730246,500,0,0,FALSE
1.803856187,11.83426948,500,0,0,FALSE
3.428373925,12.61962897,500,0,0,FALSE
23.50624567,7.375933232,500,0,0,FALSE
-4.597893375,16.00524215,500,0,0,FALSE
12.69730233,1.96647607,500,0,0,FALSE
12.51342632,15.47018936,500,0,0,FALSE
4.01699938,10.5146547,500,0,0,FALSE
11.13366931,14.32808962,500,0,0,FALSE
-3.372836492,14.11541196,500,0,0,FALSE
25.95486173,25.94795936,500,0,0,FALSE
2.508397418,30.36271593,500,0,0,FALSE
18.83101754,34.5042509,500,0,0,FALSE
-3.663528972,15.56466693,500,0,0,FALSE
9.957859056,13.93709593,500,0,0,FALSE
27.32521121,21.77218813,500,0,0,FALSE
15.96094141,23.2964054,500,0,0,FALSE
-3.134215774,7.763264581,500,0,0,FALSE
12.74431757,-1.27021962,500,0,0,FALSE
7.814989931,18.45944588,500,0,0,FALSE
17.35252341,26.58056591,500,0,0,FALSE
8.678558951,-2.987473236,500,0,0,FALSE
23.67959813,4.944897205,500,0,0,FALSE
30.72896028,10.96298737,500,0,0,FALSE
9.37286903,-1.614476612,500,0,0,FALSE
17.94725411,3.1424841,500,0,0,FALSE
7.475057643,-1.006106444,500,0,0,FALSE
30.36241874,21.1981661,500,0,0,FALSE
26.82370124,27.48989012,500,0,0,FALSE
5.856787753,-2.224817855,500,0,0,FALSE
30.43622056,19.36347142,500,0,0,FALSE
4.418538287,11.56755918,500,0,0,FALSE
18.4591376,27.91771844,500,0,0,FALSE
3.160145178,26.49945166,500,0,0,FALSE
3.264940026,20.4945277,500,0,0,FALSE
30.90170267,20.17460922,500,0,0,FALSE
4.478136178,2.929511679,500,0,0,FALSE
30.88816341,6.722731021,500,0,0,FALSE
7.773740364,22.29335801,500,0,0,FALSE
11.59103001,14.61424464,500,0,0,FALSE
12.04189279,11.9004686,500,0,0,FALSE
